id,spec_B,e,a,i
a0000742,K,.1176032773747528,3.013302878258973,11.21826318416116
a0000743,Ch,.05941360641921246,2.793264117491451,4.834526672989338
a0000747,C,.3392297216891925,3.005864082446925,18.18137323106299
a0000749,S,.1729982797782546,2.243848419044985,5.394244098277142
a0000751,Ch,.1525922833416111,2.550518591005265,15.60768176550673
a0000753,L,.221376252417736,2.328706124738873,10.08980072440712
a0000754,Ch,.04932945721151787,2.988138237974052,24.53604079610988
a0000757,Xk,.1096207874390063,2.373002510414695,8.168654731623969
a0000759,X,.2055110358204,2.618480300339623,19.90405276175002
a0000767,B,.1819183399729583,3.122286470733909,2.412029499376644
a0000771,X,.2473380112823969,2.653594415180581,14.92813782594492
a0000773,T,.07874931045837129,2.858010777946819,16.66643614084973
a0000776,Cgh,.1650641313706664,2.931359267698592,18.23708118979023
a0000779,X,.227651266328809,2.662977471573964,14.58227694143832
a0000782,Sl,.0388264556205199,2.179954642840572,5.261485816349836
a0000783,C,.2297360352481874,2.342281087591702,9.341015974207437
a0000784,C,.2426733613176234,3.096713564063354,12.28325500466375
a0000785,Cb,.2106398540667656,2.568726737834546,12.77140306201413
a0000789,X,.147858904912986,2.684982414867461,10.78203686681495
a0000792,X,.1313829565259119,2.621719823745804,8.625136175317104
a0000793,S,.1253229398094163,2.794530912409799,15.78797046454903
a0000795,C,.1027335274811478,2.748143036327872,19.05455385708119
a0000796,X,.3203249239828335,2.633740838268457,19.05294646723517
a0000797,S,.06094189005003222,2.534616973908681,4.513028349051067
a0000804,C,.1402005762105245,2.83868439040046,15.39302294077767
a0000808,Sq,.1286462402742379,2.744468925325569,4.721943876063886
a0000814,C,.3072045134680911,3.153396205829029,21.82385570913953
a0000815,Xe,.07607072855275518,2.658714046365099,13.86780522562205
a0000819,S,.1417233962275778,2.197802560894146,4.895619425501215
a0000821,Ch,.2125774155783136,2.771188407685622,5.399759801746697
a0000824,L,.1377666991276001,2.792313252809822,8.126911214944162
a0000825,S,.07492751159003057,2.225774461901837,3.399608699164642
a0000826,C,.206040750418358,2.712203109030238,7.106775413991742
a0000845,C,.06984363307407687,2.937823537394613,12.61031096510392
a0000847,S,.09575713618186296,2.782330510901657,2.481883962185572
a0000853,Ch,.1056349381490036,2.312128333788527,9.215310817582143
a0000856,C,.1189222387364432,2.435958591170913,14.32052681586472
a0000860,X,.1064535687430796,2.79736659779195,13.29653710465003
a0000862,S,.08206124803529782,2.803358620874625,13.88617023792784
a0000866,X,.05218202913374402,3.123668831880591,8.661546443827111
a0000868,Ch,.1491140903613163,2.702149541636759,5.838181791385565
a0000870,S,.2650005368321966,2.321385144337273,6.192400908697069
a0000872,X,.07882112764488115,2.732186327124875,7.37409827499719
a0000886,C,.2701452419007176,3.169914947867712,16.86623763779391
a0000897,Sl,.09506823564295309,2.542404611272756,14.33064126629951
a0000898,Sl,.3712227709646295,2.730945650739166,10.08767957272946
a0000905,S,.1536862872096999,2.21559139605716,5.325790230889379
a0000907,Xk,.1607321092894031,2.803106946821781,19.55028061781746
a0000908,L,.1479039500992523,2.472436989882018,13.41550085244131
a0000910,Ch,.1539233600782635,2.925788590903507,9.209082913053384
a0000912,C,.1755058798890783,3.137454567934746,18.32820784124986
a0000913,Sa,.1706250102277169,2.197422552556056,5.805940544250261
a0000919,C,.08325520204145637,2.772061095375471,8.165973258500813
a0000924,X,.1535097436614961,2.941436739852997,8.981544386784293
a0000925,S,.07914727792275468,2.702292159232219,21.08433162771905
a0000929,S,.1131580980510287,2.238859314329355,3.91329504469482
a0000930,Ch,.1436223213611345,2.431442160653691,15.33324425289261
a0000934,Ch,.2181096285841538,2.747694487248469,14.07049434078226
a0000941,X,.1962860169298664,2.783637600174623,6.62543775903606
a0000945,Sq,.1631203318634534,2.635655457451702,32.88942694156958
a0000950,Sa,.1579852441311297,2.372053323891389,23.47359963083595
a0000951,S,.173680730085309,2.209738531264004,4.107051259404488
a0000961,X,.09088421154424696,2.693773618295876,10.99243425630721
a0000965,Xc,.2822581905010199,3.153577779527892,21.45742767839688
a0000970,S,.2714973450275558,2.559953152506498,5.032458985279774
a0000971,C,.1622613502702541,2.64014212328247,13.7923786015427
a0000980,L,.2031244161441531,2.738805012981089,15.90841394426539
a0000984,Sr,.1973146065034024,2.80225467302452,9.093914865301713
a0000994,S,.1163548862747021,2.529196225565177,15.41060298578665
a0000997,Ch,.1830162573599351,2.669414915707406,10.50875536006745
a0001007,K,.1116501823097578,2.706233091124343,2.54299963796887
a0001014,Xe,.1995800639586844,2.805831989129478,2.268963024676721
a0001016,S,.1283672871615274,2.219316217354493,6.034353566368483
a0001017,C,.07858261530111041,2.605274838198167,7.927574033312158
a0001020,S,.0441042409758132,2.788665955989446,4.059705298551745
a0001021,B,.2854555226060655,2.736281385212008,15.87074610737995
a0001022,X,.1746216050887142,2.804255115845482,21.05723901833416
a0001024,Ch,.2227580090894936,2.870362282040376,16.08447841489749
a0001032,X,.1427786731872198,3.127950416973388,9.48422829405089
a0001034,S,.2631267487584212,2.29287955001293,3.971477400708479
a0001039,X,.06007648368286995,2.681857195795447,4.554656079500629
a0001041,C,.1441137369402654,3.071492674735711,13.93589127646506
a0001045,S,.1598698860548602,2.358474764464086,.2648102781006722
a0001046,Xe,.06470215541076162,2.982752900414881,7.899245813749634
a0001048,Ch,.1805829484207781,2.732684016801537,15.80886266304944
a0001052,S,.1435455470226613,2.236002188815258,4.697051341690102
a0001055,S,.2081590756971165,2.198868321214212,5.277226083170795
a0001056,S,.1778109055698725,2.229930728629588,5.427716874090279
a0001058,S,.1877365718573887,2.196208493037781,3.693135719290984
a0001069,S,.1101566464757244,3.126715227111733,13.56170677740585
a0001071,Xk,.108989706075239,2.804411654181824,5.365032627983505
a0001076,C,.1458721242462222,2.473658185973401,3.320253412717546
a0001086,Ch,.05411617254646003,3.163427333766533,8.358199529480439
a0001088,S,.1955396670229061,2.201609580444601,7.652198751258003
a0001094,Xk,.1333547257691368,2.545094293781639,14.02613725245551
a0001098,Xe,.1185702904949421,2.687864658016681,13.37805241602007
a0001102,S,.1105411554524185,3.068548641587548,15.82824430843757
a0001104,Xk,.3437610325251628,2.629267127907474,6.441828821201006
a0001106,S,.1263606632093844,2.596175143907571,13.06423148162003
a0001107,Xc,.124130779711129,3.183827865115035,7.074411765801139
a0001110,S,.2412312246021842,2.218330891291559,5.856048717354854
a0001114,Xc,.07100755606977735,3.096291787245134,10.71785319520575
a0001126,A,.1466387710953101,2.27291176999127,6.502064022715945
a0001128,C,.04507972594414291,2.786611664821718,1.012652887560331
a0001135,Xk,.1159001810706294,2.66516625441618,4.540487071832842
a0001140,S,.1126280059601953,2.77154795231973,14.13591059081425
a0001147,S,.2317598122105829,2.271008351821091,3.881604226449718
a0001148,K,.1083611922599048,3.016819108099789,10.82852757712443
a0001152,Sl,.04197942846762239,2.426391842972573,5.07902779682425
a0001155,Xe,.1641917895318383,2.463888564557672,6.592957843220796
a0001176,C,.1434568665494403,2.692107813157569,6.646361951606457
a0001181,X,.196281686162631,2.66251745782796,5.603395402684309
a0001185,S,.1056977251920792,2.237153948428751,5.701420231929643
a0001186,Sq,.1007963918687516,3.021154022222351,10.75102796969693
a0001187,X,.2225082077913731,2.639750478178221,10.69713746308591
a0001188,S,.1807295552696709,2.190219994831795,4.816684300750076
a0001189,Ch,.1145883415485893,2.931944354364753,9.868123424681825
a0001196,X,.1792222645034642,2.653313827872699,17.66671907488808
a0001201,Xc,.03897243425743131,2.699715547668823,7.000629332818121
a0001214,Xk,.1175393674646792,2.710914106366158,9.841154507258659
a0001222,X,.2498304478557272,2.793874689562563,19.590259438619
a0001228,S,.04195737079607082,2.768056708768753,3.280411059546335
a0001234,K,.08638425398094772,3.015193105166853,8.525587140850288
a0001248,S,.01655920227499411,2.721977875864606,9.138657938234131
a0001251,X,.1578373884050183,2.715718161281689,6.049873756364379
a0001252,S,.2075800107839512,2.694271712871562,33.83855558265758
a0001262,C,.004735195822666664,3.002044039865505,13.130793718767
a0001263,Xc,.1886907787379029,2.665392301403183,29.26823220912224
a0001264,C,.1553151640048528,2.86570966579535,24.95446370502771
a0001271,C,.1202258485738417,3.14092288118908,6.681312120364064
a0001272,Sl,.1506364455271555,2.784386622281181,8.415392943633375
a0001277,Cb,.2371810156545382,2.700518061546293,6.968628970853345
a0001278,S,.2629785065668266,2.405318985951687,10.85549759173674
a0001284,L,.1712357939812489,2.645028761888018,10.88566613204313
a0001294,C,.2339614163965241,2.685567870232251,8.72750635527413
a0001300,Cg,.00553667995631916,2.783543751798162,9.552198830617391
a0001301,C,.2699070074896845,2.766292550164944,34.03450244398513
a0001304,X,.1176141513067007,3.19598024017801,18.99413210756054
a0001324,Sq,.1634700986177044,2.184963241988374,4.519406804080892
a0001327,X,.16037508412385,2.782181859110846,5.819239285034968
a0001329,S,.1727689330730915,2.616751136124157,14.46896072443646
a0001331,B,.190610165336084,3.097608593237754,3.101106301866269
a0001332,Ld,.1321101598670147,3.062963126004305,2.456330034607359
a0001336,S,.06521703608155711,2.849078761432362,3.197494882160141
a0001343,C,.1135465344974548,2.568357220699511,6.035445604323058
a0001348,Sl,.1371268042025503,2.791623091388065,6.588657381282202
a0001350,Sa,.08947865677280542,2.856659932866722,2.939299041123763
a0001351,Xk,.06734789706077331,3.195149066787379,9.643075276915583
a0001352,X,.06638737358739065,2.7771526233779,3.757341914580645
a0001360,Ch,.2139014235908838,2.634698413164571,22.82655347181015
a0001372,L,.1485067364910464,2.766932059413437,16.44757103605829
a0001385,S,.1072268896484334,2.741174153955821,6.921489604584507
a0001386,Ch,.2865083733623031,2.364559152020325,11.82162096350326
a0001403,Cgh,.2945151215606749,2.716118477834397,10.18032882700326
a0001406,Ld,.09619168339926799,2.698635280320016,12.41200928982667
a0001407,X,.2826885506738988,2.763284515713861,5.820255834560476
a0001414,Ch,.1610378511079492,2.78422183743316,8.855011659472257
a0001420,X,.07632171767078866,2.749390318123261,3.485586251793759
a0001423,S,.07992187358841595,2.860381243981921,2.907141146435951
a0001424,X,.05753422003225739,3.19157401625731,9.16345423189699
a0001427,C,.2118618407865797,2.750529667378799,9.346778801707801
a0001428,Xc,.140758081420101,2.810580327409778,17.30481254816254
a0001433,S,.171062364476099,2.795938294708322,8.236528948808891
a0001458,S,.1797007274229664,2.627344210507598,12.53728507725125
a0001471,T,.1184479781938638,2.716277506120548,13.60600753657282
a0001480,S,.1091024455909042,2.202437568125023,4.861890715681511
a0001483,Sq,.1764129449239104,2.718995960551642,4.495196114938914
a0001484,B,.2035254060109487,2.738395302242979,17.30249653823509
a0001490,Xc,.1548148139278077,2.353555845970111,10.02149188226671
a0001493,Xc,.2011367378740461,2.429922432399436,2.577153170461788
a0001494,Sa,.1307161810151276,2.190167814760429,2.455519197173112
a0001502,Xc,.08869822353885311,2.731234117551394,4.095107199079084
a0001510,C,.1483099635845881,2.671705186762911,11.82158387184951
a0001517,X,.04551515185193832,2.716996211251192,5.277222211053949
a0001520,C,.09485867012210059,3.110640183332415,15.27779096855868
a0001534,Cgh,.2519654617263349,2.728845919495631,9.793860731283493
a0001539,B,.1902704653610288,3.145172792331335,1.731905425187849
a0001541,Xc,.06994401245538594,2.767332885639267,4.871024801231852
a0001542,D,.1163157407311148,3.094039614477394,2.766190440365997
a0001545,K,.2383224108424862,2.769197753167528,2.954011059775555
a0001548,Xk,.07917710395713383,2.787965594884438,16.54599162660692
a0001549,S,.0843814428635255,2.230738962725412,5.548449576835204
a0001550,S,.3136442195310183,2.543985510023709,8.881042658842309
a0001553,S,.1004608008746978,2.905869353114726,3.235157668101729
a0001560,C,.2139083580852038,2.683010746954396,6.286524442633177
a0001562,S,.07790453330902999,2.226254028872706,4.883670606132616
a0001563,Sa,.08603975415558665,2.191091887702874,5.982623102823334
a0001587,Sa,.1534447607835336,2.546523273206001,7.827476983660019
a0001592,X,.305379833233493,2.765724386224617,13.53721047072034
a0001594,S,.1952347108531332,2.268902867943404,8.945856803749082
a0001601,Sl,.1297704939998392,2.234426946913601,4.9400065592661
a0001603,Ch,.09541113065958952,2.754558666278605,8.557939382570703
a0001604,Xc,.1020299990835586,3.023690231526658,9.394902477142013
a0001613,Cgh,.2618848472213408,2.734403429894642,7.985349639050581
a0001618,S,.02740777119334649,2.868874935549784,3.224872848332269
a0001629,S,.1550442943121214,2.237788560283034,9.700236494963644
a0001634,S,.162131859990883,2.246257041906136,7.598156497645286
a0001635,S,.05789924680297409,2.854353317459053,1.822109301474291
a0001638,X,.1875298591623399,2.750578354459673,.2927357019919212
a0001642,S,.06615951047346676,2.751968682438731,10.80030493100486
a0001653,X,.3235412092771057,2.609534047268744,4.070556828419267
a0001655,B,.2354484589891983,2.779324143370796,9.601126485663363
a0001659,S,.2592236175230347,2.784560843914601,16.42576015363303
a0001660,S,.3012978004641682,2.395443845405699,20.57323826054512
a0001662,Sr,.1724205094138292,2.742643469349384,4.229086771225012
a0001664,S,.2243794137561066,2.339285110677506,6.117520313755263
a0001667,Sa,.1559050327092957,2.190138896474312,4.61738450728721
a0001680,S,.1825326120933765,2.725212725179022,4.261393616248776
a0001692,Cg,.1384745224846906,2.787134939740967,2.427260689357803
a0001695,Cg,.2899888960161884,2.785135512469484,16.6946444059822
a0001702,L,.1440847359800294,2.855364457216512,9.965886330048095
a0001705,B,.2450889756549487,2.29943163994409,7.708574346464254
a0001706,S,.1145224912487432,2.125689600836793,1.876131134440329
a0001715,X,.2410151432257976,2.398390102376535,11.47062214893608
a0001716,C,.08989194984210666,2.734561960742226,5.733966097386147
a0001724,B,.05772372307277605,2.710690132315551,12.23179597915548
a0001726,Cb,.04248321911341075,2.787804502103048,3.483604871592853
a0001729,S,.1008759573956627,2.229872426110761,2.441837739566952
a0001730,Xe,.222259104090173,2.786306652139442,9.486241023127356
a0001734,Ch,.2309065592681886,2.776874381499193,8.344921405296734
a0001738,S,.2028435321206084,2.183294166181446,4.877152327687552
a0001751,S,.1746610751224758,2.788724462365787,8.13149591331833
a0001766,C,.08847877476122767,2.748133005632015,5.228528338569135
a0001768,C,.1790951309298914,2.449873006873459,3.254659222516243
a0001777,Sq,.01786597255980985,2.626889077019096,3.146178655710099
a0001783,Ch,.1327391175722028,2.661685404577376,11.50038368043215
a0001785,S,.06931230166582716,2.236008518752448,3.774704443650479
a0001795,Ch,.191167952094852,2.784869485970578,7.528319395044316
a0001797,S,.02384472719174289,2.236737706009717,3.139556757482152
a0001798,S,.1222723597617711,2.198775280834602,6.19303005017917
a0001799,K,.118202858235931,3.026722842968487,11.48882035113821
a0001807,S,.1785542949544296,2.225963885943771,3.491930072947506
a0001830,S,.05631152733410756,2.188423661179483,3.954038619659784
a0001831,S,.1279411602301841,2.239208362948565,5.633459733490681
a0001836,Ch,.1912820931826197,2.785335284166833,7.021523619307412
a0001839,S,.168211563854988,2.799724538787582,10.16580218424792
a0001847,Xc,.02092544991665562,2.609974437061688,11.14469082641941
a0001848,S,.04599899214637815,2.869985721442367,1.440931566055004
a0001856,S,.07958926637050104,2.236657349132476,4.741197919384691
a0001857,S,.1350648742665129,2.243571237981025,4.401007575563384
a0001858,L,.07807812842015337,2.698046459333012,1.661395563530874
a0001860,X,.201036601144872,2.567836714243715,9.918298157291689
a0001882,K,.09201323661341368,3.006737278070819,9.485826775706592
a0001888,S,.166991574641149,2.548057671774258,5.859762300422131
a0001891,X,.06832705747913756,2.706795785959704,11.50549019547524
a0001903,K,.04503315454152933,3.005153934490043,10.96248821557706
a0001904,R,.07245597406177512,2.743750154402034,12.82481878062694
a0001923,C,.06304868912848514,2.435027918930777,4.957871223792313
a0001929,V,.07444865109062383,2.362426838853644,7.779972981151795
a0001930,Cgh,.1415736793516635,2.89901760966279,14.05547696762107
a0001932,Sl,.1589897629905858,2.371804067174144,1.89074390673229
a0001936,Ch,.1360311377727538,2.677400640287732,10.25625586056775
a0001948,S,.168676200691018,2.533888414315651,5.82685695642911
a0001968,S,.1120798105467907,2.740533667646529,4.595221882667844
a0001970,Ch,.1578012770433208,2.780629230697725,7.067650372423708
a0001977,Sq,.07355661730560198,2.780010081050968,7.766144332219712
a0001989,C,.07662592468245254,2.351490169588507,7.764454721419829
a0001998,Xc,.06370179716673342,2.418913764475055,7.624898485239909
a0002019,S,.1652295404485649,2.241032521084799,4.044318886056144
a0002022,S,.1177781208560594,2.707462862475325,5.655154383325866
a0002029,S,.1278140775212968,2.3509487462048,5.588442731465795
a0002038,Sa,.09060676720008136,2.43529104764733,14.80951974628477
a0002040,Ch,.1857963518130225,3.122765134294054,14.64374830677886
a0002042,Sq,.1509602088507862,2.752774055574595,5.316601128442701
a0002045,V,.0557434812776442,2.379498786265664,6.905830137957878
a0002053,S,.1440593349114765,2.80079469001555,8.505437195292311
a0002056,S,.1389534767418721,2.217893976441021,3.936007699413078
a0002065,Xc,.2343610765345319,2.69748109570422,6.435778608054874
a0002073,X,.1123998705937372,2.715332471933051,2.963745546258326
a0002085,L,.08638859216086524,2.698794077661199,3.834423673516401
a0002086,Xc,.11100567297435,2.402096576236161,6.48088503448631
a0002087,S,.05816756771717289,2.205575779566694,1.828921708489234
a0002088,S,.07901617806785255,2.207149219280227,5.539353739463943
a0002089,Sq,.1563175791183758,2.533757627552862,15.3783634999245
a0002106,C,.09607876984882607,2.705049692580113,8.027420941512959
a0002107,S,.07866591199458216,2.626692634159354,8.827617168741407
a0002118,S,.22060607683918,2.546155679125499,6.300246817253944
a0002141,Sl,.1299158405948192,2.803745379573923,5.93937593589316
a0002147,Ch,.05603062318457092,3.173164569703443,10.08024436034742
a0002152,Ch,.2202675555466248,3.125222317012298,13.96430796070682
a0002157,S,.1121176156119254,2.782712441033901,8.626032499924328
a0002161,C,.1626312570741826,2.747687082423471,7.304967973251767
a0002167,S,.1842193857648653,2.542565346740057,6.02731570683608
a0002169,C,.04931932360878755,2.788025608895556,1.527471574260756
a0002185,S,.1598900559701959,2.710247019474084,9.59501106802781
a0002189,S,.2263518343309648,2.402909488705332,13.91780342716374
a0002194,Xc,.04234184500365246,2.327883466740718,8.523885706964924
a0002231,C,.2520579057837931,2.727779680550425,8.236246913016791
a0002234,A,.1987997008711123,2.700922619754234,25.23435585102241
a0002244,C,.1811157896735464,2.811354193910414,7.823302073028101
a0002251,Cb,.1492385390699149,2.709587626366848,7.439503664572206
a0002258,C,.08092808081879078,2.693254512917449,1.478999556049887
a0002268,S,.1159740622599375,2.938915071570105,3.304688892805067
a0002271,T,.05939612725376964,2.75949148722462,3.388688852550771
a0002280,Sa,.1407319745819894,2.179292108676361,3.568783311184043
a0002282,S,.0799875095737546,2.203179716791413,4.982965889640056
a0002305,S,.03117071941941301,2.786248151473881,7.457714068809576
a0002306,X,.06455041428277407,2.731265968830239,4.234902695302625
a0002308,S,.1721983796473465,2.548392369073594,14.17498544514844
a0002316,C,.1662058762041362,2.451151853650233,1.816995421366684
a0002317,S,.1644384852826858,2.52417457284085,4.167692834003494
a0002328,C,.1457997109318867,2.341912841468456,10.01348965064367
a0002331,C,.2204263011251864,2.426190094696764,3.712255467060761
a0002346,C,.1566075730611496,2.371215555453583,5.925862077751231
a0002349,Xc,.1202453967662072,2.767801813079869,17.48923597869271
a0002353,S,.1130056326632271,2.804899923364049,4.79554132800981
a0002354,L,.1031881950142591,2.730462156532354,3.268961765998492
a0002369,S,.04705151326469097,2.782186979162015,2.631859755113016
a0002370,Cb,.1824081867679814,2.714551983695886,8.265193591338306
a0002371,R,.01360133191439887,2.440319579543085,1.778838628074966
a0002373,S,.1718109332337574,2.796145329723074,10.07883403413831
a0002378,Cgh,.1425244048432604,2.88884556907622,14.24553685522301
a0002380,S,.05972846928610467,2.191880980300953,1.921254198482508
a0002382,B,.3292696135610553,2.760684366632385,30.99105435133968
a0002386,S,.1587721883411825,2.813593512761002,9.085399775438178
a0002390,X,.1439588017773514,2.620567023201914,10.32795880382172
a0002396,Sa,.07172495926962627,2.79541888214312,12.58925511761022
a0002401,S,.05924559849334469,2.76947958894498,4.328501670232884
a0002402,Sl,.1305202413826352,2.221820732350642,5.16814017645569
a0002409,S,.1914571045786317,2.265811977171166,3.512401547316518
a0002410,Sl,.06287453026551709,2.21540293694243,2.396603723120346
a0002427,Sq,.1657703194163307,2.739227395541307,4.162306089922088
a0002428,Ch,.09612398461767685,3.164286485156357,9.312849073862232
a0002430,Sl,.2147786669934817,2.361863107767404,23.45965148353784
a0002438,S,.1081585484125931,2.243787263571724,4.900949797227054
a0002444,C,.1320008284640711,2.728131732742028,15.12164998055819
a0002446,B,.1612916642359379,2.354927564126904,3.310940781934996
a0002448,L,.1174542277399786,2.79025342525049,17.68759172211154
a0002451,S,.1528710020819626,2.723222259308599,8.592073924343653
a0002455,C,.08774691699555978,2.727665836823419,7.540952472157466
a0002465,Ch,.07333415496326372,2.754000740924279,3.853052321589741
a0002467,Sl,.1603124678948957,2.213219098082944,5.800331882073091
a0002468,V,.1559869510734258,2.326482012511131,5.720913947276513
a0002478,S,.06883756970035153,2.225353243671016,4.139866610506707
a0002482,S,.06500578593174065,2.928069797074496,3.131275422965313
a0002493,S,.1689340058602664,2.790002008155285,8.726805846411175
a0002501,A,.1962781425669059,2.421757214843505,3.302694753294507
a0002504,Sq,.08873273764314782,2.760169132419706,4.072838888963304
a0002507,Xe,.08159238511453726,2.781304363744174,10.31859070189035
a0002508,V,.1272173898543665,2.368250429908951,6.080574925680966
a0002509,C,.1943806013024365,2.456261620072455,2.850808040304777
a0002511,V,.103760951511976,2.298388670136974,8.047903052555938
a0002521,S,.09339842903162825,2.792236172518801,7.723399688380797
a0002527,B,.1856035730232724,2.466537184839312,2.615016982813705
a0002547,V,.1280715212939939,2.385723549647513,6.190915296472158
a0002559,Xk,.1547061502766384,2.787577220235618,8.886451716251001
a0002560,Xc,.03504691066161304,2.749259054675154,5.936952302393567
a0002566,V,.07862029188015136,2.449187906963489,5.079269510786796
a0002567,Xc,.1420937024849998,2.73563615351055,8.914811796024985
a0002569,D,.1623370328026423,2.625889061051041,11.49528047008202
a0002575,Sr,.12313735656002,2.239973945941443,4.67389772812573
a0002579,V,.07485073815400484,2.210213623061369,5.775964308651277
a0002598,Ch,.2176073193093189,2.780723953947272,7.776524925259665
a0002604,Sa,.2332643575713687,2.387106233587975,14.84286339555035
a0002606,Xk,.2645259313421617,2.758399409089144,12.45189610524787
a0002625,S,.1411521212893787,2.195775182731978,4.460654829388965
a0002631,S,.1618915614463012,2.796838700203588,9.582059483039062
a0002635,S,.07859333111627037,2.231881010017282,4.167222001226365
a0002640,V,.08888158432266917,2.397145071567144,6.655143043532877
a0002653,V,.07967226101216836,2.443669090578875,4.747941838174
a0002659,B,.1034254222595896,3.127843066964394,1.321424972672931
a0002675,S,.1013743313299281,2.213391523157318,2.751229257017735
a0002681,Xk,.190182189436577,2.7503905635829,3.9811868514755
a0002703,S,.05701932124401512,2.193217022886777,6.031516106636594
a0002704,V,.09579261817559652,2.385819037251549,4.517925310321547
a0002708,B,.1775281299483488,3.08108094779281,2.78271689069258
a0002709,S,.06975710697224118,2.195090184589131,2.732765758203774
a0002715,A,.1499076526254896,2.735866229141102,6.745015282950244
a0002720,C,.2032354040274952,2.330591840666146,3.289308273781089
a0002724,K,.1200083870459727,2.926195781255509,3.98084994150978
a0002730,C,.1300120401425548,2.72095255045585,6.428400284288947
a0002732,A,.02311436428540457,2.761508474679044,6.493175642535737
a0002733,Ld,.1375377165572413,2.346208284523532,10.41185085703261
a0002736,Xc,.08508241271561569,2.290504998288648,7.460934651517894
a0002737,S,.195809664046304,2.746052202860447,8.823642461545075
a0002746,Sr,.08489851252811899,2.248020525671576,3.976210105566217
a0002748,S,.1347190402750713,2.808120994722891,4.218158449747816
a0002750,S,.07539110958227567,2.212387589836558,5.173186374440303
a0002754,Sa,.2319897613774943,2.228795075778558,5.711796886834569
a0002762,Cb,.1527106466752207,2.33039422586022,4.706004459942817
a0002763,V,.2182034842634633,2.404239855193833,3.541025586669301
a0002772,B,.204551797865533,2.314112834046953,9.789139817408447
a0002778,Cb,.1217326788258468,2.281359215867075,4.614566095121086
a0002789,S,.1634072943731368,2.227431624464631,3.817636637594673
a0002791,Sa,.1724072945362862,2.396046530392704,31.08389312721572
a0002795,V,.02815715939046657,2.295620312467683,6.042810977524548
a0002801,S,.171239711326308,2.80184286156928,9.554596336521675
a0002807,C,.1808644129413443,2.797360668822299,7.864675503746548
a0002809,B,.1804296122631478,2.428773256823298,2.474094771424855
a0002813,T,.1533409650149973,3.133654208113248,14.7644449167789
a0002816,B,.1880689712147104,2.727557693668571,7.712860903304622
a0002818,S,.1507887508239221,2.375941014245639,2.957197784840083
a0002827,S,.03042136460768688,2.308928366092524,8.621942007342311
a0002834,S,.1584451486506533,2.541978387339609,6.43443244348509
a0002840,Sl,.09291579151585019,2.398185475088162,8.509185988085065
a0002850,Ld,.04920442721638291,2.450419704005618,7.850023163503665
a0002851,V,.1232229385033891,2.478876699923584,8.54695787470818
a0002852,Ch,.08458544082980031,2.785465735848595,1.701443985422873
a0002855,Sl,.1684305196881361,2.453690147287177,8.143421209770452
a0002857,T,.09566620680748396,2.400340293078339,5.732226648869666
a0002861,Xc,.07182992655379049,2.473141355569078,4.041894170588124
a0002864,Ch,.1492638409683286,2.747081389783206,3.142335728150457
a0002872,D,.1209800379808913,2.740103012510918,2.873645962254391
a0002873,Sq,.1584679307491399,2.250745138014096,5.901140896821631
